Symbol,Name,Industry,Cur_Month,Accum,%MoM,%YoY,%YoY_Accum,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,trailingPE,forwardPE
1786,科妍 ,生技醫療類,74264,74264,-8.50243331485246,107.894294832316,107.894294832316,0.25107,23.572,3.7544544,2.15,,41.16279,
1789,神隆 ,生技醫療類,254082,254082,-55.2192403474852,17.4332025346293,17.4332025346293,0.07511,12.953,1.9493554,0.36,0.26,70.138885,97.11539
1795,美時 ,生技醫療類,1995716,1995716,45.4153050257755,-0.599674462434678,-0.599674462434678,0.23179,63.471,4.5926485,14.79,18.97,19.709263,15.366368
1802,台玻 ,玻璃陶瓷類,3941086,3941086,0.971337934547098,48.1670879242135,48.1670879242135,-0.03408,16.736,1.0755258,-0.54,3.36,,5.357143
1805,寶徠 ,建材營造類,491,491,0,-17.0608108108108,-17.0608108108108,-0.63031,7.237,2.6392152,-1.24,,,
1806,冠軍 ,玻璃陶瓷類,351388,351388,18.1898906184832,124.138085001882,124.138085001882,-0.05565,14.001,0.8606528,-0.4,0.32,,37.65625
1808,潤隆 ,建材營造類,99173,99173,-90.4256900786234,-71.0651619566676,-71.0651619566676,0.25282,26.952,3.7845058,14.58,2.13,6.995885,47.88732
1809,中釉 ,玻璃陶瓷類,234602,234602,12.5842815254896,76.047005500484,76.047005500484,-0.01511,17.479,1.8279078,-0.21,0.1,,319.5
1810,和成 ,玻璃陶瓷類,408667,408667,-5.22564935064935,45.2186272942096,45.2186272942096,-0.00275,21.851,0.814608,-0.03,0.46,,38.69565
1817,凱撒衛 ,玻璃陶瓷類,248873,248873,-1.98454582690066,97.0350489672153,97.0350489672153,0.087299995,27.29,1.3961157,3.25,3.8,11.723077,10.026316
1903,士紙 ,造紙工業類,13434,13434,-8.7550091693269,5.02697208975061,5.02697208975061,0.39446998,15.633,3.4030576,0.25,,212.8,
1904,正隆 ,造紙工業類,3630051,3630051,-2.87899534949426,26.7195390405895,26.7195390405895,0.01862,25.518,1.1384121,0.69,1.06,42.101448,27.40566
1905,華紙 ,造紙工業類,1878234,1878234,2.65464186574249,31.313354470425,31.313354470425,-0.03168,13.787,1.7407703,-0.62,-0.81,,-29.62963
1906,寶隆 ,造紙工業類,236990,236990,-2.24314023132641,40.4069009645235,40.4069009645235,0.0081,28.812,0.54664725,0.19,,82.89474,
1907,永豐餘 ,造紙工業類,6773301,6773301,3.08956643882851,41.6477842716254,41.6477842716254,0.01729,33.885,0.88977426,0.77,1.21,39.155846,24.917355
1909,榮成 ,造紙工業類,4073148,4073148,-2.89668706882618,40.9014946500543,40.9014946500543,-0.037720002,16.77,0.85271317,-1.38,-0.3,,-47.666664
2002,中鋼 ,鋼鐵工業類,31931086,31931086,8.31698598511355,21.667478962206,21.667478962206,-0.01471,19.865,1.2182231,-0.36,0.96,,25.208334
2006,東和鋼鐵 ,鋼鐵工業類,5508345,5508345,-6.46376733826955,55.314581146363,55.314581146363,0.0714,40.793,1.8875787,5.77,5.58,13.344888,13.799283
2007,燁興 ,鋼鐵工業類,433926,433926,10.2149049170834,6.32001411308106,6.32001411308106,-0.18421,11.503,0.9041119,-1.77,,,
2008,高興昌 ,鋼鐵工業類,140649,140649,21.1311394934245,-3.12762586955024,-3.12762586955024,0.27357998,16.918,1.3092564,2.36,,9.385593,
2009,第一銅 ,鋼鐵工業類,253065,253065,12.1975766227893,54.0074245374878,54.0074245374878,0.01613,16.34,1.9339045,0.12,0.97,263.33334,32.57732
2010,春源 ,鋼鐵工業類,1812575,1812575,-2.94094180606448,47.5811133302773,47.5811133302773,0.03423,17.705,0.97712505,1.13,1.17,15.309734,14.7863245
2012,春雨 ,鋼鐵工業類,705201,705201,-7.3835631010965,19.249701960718,19.249701960718,0.026199998,15.21,1.522025,0.74,3.57,31.283783,6.484594
2013,中鋼構 ,鋼鐵工業類,1488866,1488866,-18.7261178484556,-17.8859322467637,-17.8859322467637,0.0241,25.82,2.2463207,2.67,,21.722845,
2014,中鴻 ,鋼鐵工業類,3199028,3199028,2.40890920900614,18.2664413499336,18.2664413499336,-0.02645,11.137,2.0202928,0.11,1.77,204.54546,12.711864
2015,豐興 ,鋼鐵工業類,3342899,3342899,7.65265046707784,58.5434148428248,58.5434148428248,0.070149995,36.435,1.9047619,4.06,4.43,17.093597,15.6659155
2017,官田鋼 ,鋼鐵工業類,219974,219974,-21.6376810561639,2.34157280369962,2.34157280369962,-0.06859,12.393,1.1659808,-0.59,,,
2020,美亞 ,鋼鐵工業類,633428,633428,13.3542351164272,47.8693652683428,47.8693652683428,0.098129995,16.328,2.168055,3.2,1.36,11.0625,26.029413
2022,聚亨 ,鋼鐵工業類,658566,658566,33.196745349705,44.2919993339351,44.2919993339351,-0.00214,10.455,1.0664754,-0.11,,,
2023,燁輝 ,鋼鐵工業類,6964692,6964692,17.5927554931668,31.8928070265142,31.8928070265142,-0.00763,15.7,0.9745223,-0.27,0.38,,40.26316
2024,志聯 ,鋼鐵工業類,88973,88973,1.99231959649223,60.6822943003684,60.6822943003684,-0.05978,11.137,1.9753973,-0.56,,,
2025,千興 ,鋼鐵工業類,149287,149287,49.4603740338793,299.03506896183,299.03506896183,0.7035,6.466,1.6857407,1.62,,6.728395,
2027,大成鋼 ,鋼鐵工業類,7771619,7771619,25.8026585289141,-21.5108250584229,-21.5108250584229,0.05183,30.857,1.1618109,2.34,3.02,15.320513,11.87086
2028,威致 ,鋼鐵工業類,1071820,1071820,4.57168168185747,51.5409009997441,51.5409009997441,0.032360002,13.341,1.9039053,1.14,,22.280703,
2029,盛餘 ,鋼鐵工業類,1116185,1116185,-9.08346725551701,44.5069904674855,44.5069904674855,0.045560002,30.639,0.89918077,1.6,0.63,17.21875,43.730156
2030,彰源 ,鋼鐵工業類,1146236,1146236,13.8325774195118,35.9064075095951,35.9064075095951,0.00654,17.656,1.0704576,0.3,1.55,62.999996,12.193548
2031,新光鋼 ,鋼鐵工業類,1365464,1365464,-3.67171753869988,67.322741052807,67.322741052807,0.09237,32.861,2.014546,4.61,5.42,14.3600855,12.214022
2032,新鋼 ,鋼鐵工業類,231424,231424,-10.6291610670868,9.92604274036109,9.92604274036109,-0.00182,12.763,1.2771292,-0.04,,,
2033,佳大 ,鋼鐵工業類,51595,51595,-8.76861053152739,51.9063742087443,51.9063742087443,-0.0249,12.646,1.3166218,-0.19,0.23,,72.391304
2034,允強 ,鋼鐵工業類,1079326,1079326,3.79142589809203,-3.36716102548492,-3.36716102548492,-0.02829,19.815,1.2717638,-0.97,1.35,,18.666666
2038,海光 ,鋼鐵工業類,816387,816387,-4.94594034459392,55.5891192608446,55.5891192608446,0.01541,19.529,0.9959548,0.81,,24.012346,
2049,上銀 ,電機機械類,1800875,1800875,-2.48863461617599,24.4255025729746,24.4255025729746,0.082600005,98.923,2.4261296,5.74,10.8,41.811848,22.222221
2059,川湖 ,電子零組件業類,655548,655548,2.58758429014746,64.3488201847191,64.3488201847191,0.46925998,172.473,7.7693315,28.05,53.44,47.77184,25.07485
2062,橋椿 ,居家生活類,850938,850938,8.55656451485331,156.806315903837,156.806315903837,0.0416,36.723,0.8033113,1.13,2.67,26.106195,11.048689
2069,運錩 ,鋼鐵工業類,890278,890278,-5.33318163016398,-6.49538609547936,-6.49538609547936,-0.02009,22.765,0.7050296,-1.47,,,
2101,南港 ,橡膠工業類,638949,638949,-1.03710243245127,35.1566482706395,35.1566482706395,-0.05982,12.529,3.1566763,-0.53,0.48,,82.395836
2102,泰豐 ,橡膠工業類,20168,20168,5.09092803918503,-78.9134707875037,-78.9134707875037,-2.44498,17.242,1.0700614,-4.17,,,
2103,台橡 ,橡膠工業類,3129539,3129539,30.3152511290794,21.9230922069149,21.9230922069149,0.0143,23.92,0.95526755,0.53,0.71,43.11321,32.1831
2104,國際中橡 ,橡膠工業類,1614207,1614207,28.2722105365207,6.18776905345809,6.18776905345809,-0.027660001,34.609,0.51865125,-0.42,0.27,,66.48148
2105,正新 ,橡膠工業類,8371319,8371319,15.6762658233533,42.8976058436424,42.8976058436424,0.06803,26.286,1.7785133,2.03,2.6,23.029556,17.98077
2106,建大 ,橡膠工業類,2733356,2733356,7.09333341691768,17.0532962077616,17.0532962077616,-0.0029499999,21.019,1.4249014,-0.11,1.42,,21.09155
2107,厚生 ,橡膠工業類,86015,86015,-32.60649842123,0.446089708406806,0.446089708406806,0.35036,39.703,0.59693223,1.82,,13.021978,
2108,南帝 ,橡膠工業類,707783,707783,-6.92992883479468,17.917059566372,17.917059566372,0.07654,29.196,1.2022195,1.41,3.37,24.893616,10.41543
2109,華豐 ,橡膠工業類,422690,422690,8.52563905064136,33.2566204287516,33.2566204287516,0.066420004,11.832,1.2423935,1.13,,13.008849,
2114,鑫永銓 ,橡膠工業類,123473,123473,-10.5721735351633,22.7390206564743,22.7390206564743,0.29346,37.936,2.83372,5.88,,18.282312,
2115,六暉-KY ,,,,,,,0.07856,30.97,0.967065,2.02,2.49,14.826734,12.028112
2201,裕隆 ,汽車工業類,7577792,7577792,-8.31761595060775,14.7841950942573,14.7841950942573,0.00989,53.229,1.3301021,0.67,6.95,105.671646,10.187051
2204,中華 ,汽車工業類,4761246,4761246,43.0820216406011,65.8648248877048,65.8648248877048,0.03534,61.833,2.070092,2.29,11.66,55.8952,10.977702
2206,三陽工業 ,汽車工業類,6419489,6419489,39.650437138487,42.6074900661089,42.6074900661089,0.08736,27.089,2.8609397,6.84,,11.330409,
2207,和泰車 ,汽車工業類,27145804,27145804,15.9544793582365,47.9766233841276,47.9766233841276,0.03365,112.313,5.867531,16.64,41.64,39.603367,15.826129
2208,台船 ,航運業類,1525871,1525871,-16.5014430164461,-34.6694405244698,-34.6694405244698,-0.19181,6.689,2.6909852,-4.92,-4.33,,-4.157044
2211,長榮鋼 ,鋼鐵工業類,873232,873232,-2.96031320044762,71.5708214546048,71.5708214546048,0.33005002,55.254,2.0903463,9.04,4.92,12.776548,23.475609
2227,裕日車 ,汽車工業類,3325891,3325891,72.9643133700179,35.1524517604529,35.1524517604529,0.0512,60.666,2.7692611,4.48,19.96,37.5,8.416834
2228,劍麟 ,汽車工業類,444353,444353,6.80176130982997,25.0926892987143,25.0926892987143,0.09515,55.996,1.626902,5.84,5.6,15.599315,16.267857
2231,為升 ,汽車工業類,373375,373375,-11.0829836585587,15.9899100039453,15.9899100039453,0.13981,30.143,4.21325,4.25,6.82,29.882353,18.6217
2233,宇隆 ,汽車工業類,338935,338935,25.4074674303559,43.5763727093271,43.5763727093271,0.1532,58.015,2.4648798,8.16,9.05,17.52451,15.801105
2236,百達-KY ,,,,,,,0.06538,27.719,2.6155345,2.38,4.48,30.462183,16.183035
2239,英利-KY ,,,,,,,0.00861,91.861,0.6215913,1.77,7.64,32.259888,7.473822
2241,艾姆勒 ,汽車工業類,60409,60409,-5.77289034472001,18.803099433606,18.803099433606,-0.30317,14.043,2.3641672,-2.6,,,
2243,宏旭-KY ,,,,,,,-0.09679,11.173,1.4946747,-2.43,,,
2247,汎德永業 ,汽車工業類,6343569,6343569,83.6286963068845,43.6077097043663,43.6077097043663,0.03513,153.823,1.9860489,22.23,,13.74269,
2250,IKKA-KY ,,,,,,,0.03102,56.429,1.8253026,3.31,,31.117825,
2254,巨鎧精密-創 ,汽車工業類,30683,30683,106.716970962743,75.4718060162416,75.4718060162416,-0.04251,11.933,6.8884606,,,,
2258,鴻華先進-創 ,汽車工業類,27654,27654,-83.7429822756533,515.627782724844,515.627782724844,-1.84599,,,,,,
2301,光寶科 ,電腦及週邊設備業類,9908418,9908418,-19.6036924592857,-7.21474208275388,-7.21474208275388,0.09823,36.59,3.1156054,6.29,8.22,18.124006,13.868612
2302,麗正 ,半導體業類,49006,49006,5.19921002919457,0.294707543694486,0.294707543694486,0.13491,10.689,1.828983,0.65,,30.076923,
2303,聯電 ,半導體業類,19013697,19013697,11.9821186195413,-2.93941937817246,-2.93941937817246,0.27407,28.67,1.7038716,5.57,4.96,8.770197,9.84879
2305,全友 ,電腦及週邊設備業類,64530,64530,-3.67218987908643,192.8522804629,192.8522804629,-0.0421,10.954,2.6885157,-0.12,,,
2308,台達電 ,電子零組件業類,32514624,32514624,2.58047699479611,9.98449544016564,9.98449544016564,0.083229996,76.674,3.8278944,12.8,16.63,22.929688,17.648829
2312,金寶 ,其他電子業類,11036354,11036354,-0.899561748745166,-13.13296047401,-13.13296047401,0.00433,13.914,1.0960184,0.49,,31.122448,
2313,華通 ,電子零組件業類,5782714,5782714,-0.351741457965931,17.8127029685461,17.8127029685461,0.07079,32.381,2.3779376,3.99,6.01,19.298246,12.811979
2314,台揚 ,通信網路業類,137269,137269,24.2084784870832,-69.378941427625,-69.378941427625,-0.12254,7.347,4.7638493,-2.11,1.36,,25.735294
2316,楠梓電 ,電子零組件業類,312020,312020,3.78422248314446,20.23243447367,20.23243447367,0.03684,45.174,0.8411918,0.75,,50.666668,
2317,鴻海 ,其他電子業類,522141475,522141475,13.4782723267636,-20.9311612543323,-20.9311612543323,0.020550001,107.131,0.99411005,9.2,10.92,11.576087,9.752748
2321,東訊 ,通信網路業類,57210,57210,-33.2703478200014,-0.697771297646324,-0.697771297646324,-0.040560003,2.897,5.591992,-0.85,,,
2323,中環 ,光電業類,648333,648333,7.75790857581645,14.5756164112424,14.5756164112424,0.12262999,16.263,0.6671586,0.82,,13.231708,
2324,仁寶 ,電腦及週邊設備業類,64059254,64059254,-7.87822089518275,2.13016413015495,2.13016413015495,0.0081,27.454,1.3841335,1.59,2.75,23.89937,13.818182
2327,國巨 ,電子零組件業類,10020808,10020808,11.9849554420747,17.8491974140655,17.8491974140655,0.16233999,326.829,1.7011954,38.68,61.26,14.374353,9.07607
2328,廣宇 ,電子零組件業類,1606302,1606302,-29.7061648706307,-16.803816153392,-16.803816153392,0.04835,25.683,1.2907372,2.48,2.07,13.366936,16.014494
2329,華泰 ,半導體業類,1424617,1424617,-5.07413537602081,45.9271786383024,45.9271786383024,0.11271,17.057,4.162514,2.54,2.84,27.952757,25
2330,台積電 ,半導體業類,215785127,215785127,22.3966483332438,7.86530378042861,7.86530378042861,0.38787997,133.384,5.4354343,32.31,47.07,22.438873,15.402592
2331,精英 ,電腦及週邊設備業類,1122861,1122861,-30.7617886018439,-27.22540880014,-27.22540880014,0.05135,21.606,1.467185,1.8,-0.19,17.611113,-166.84212
2332,友訊 ,通信網路業類,1149358,1149358,3.30973559507288,-19.9056449280665,-19.9056449280665,0.049429998,15.427,1.2737408,0.95,1.3,20.68421,15.115385
2337,旺宏 ,半導體業類,1914156,1914156,4.44117069338048,-13.457328536047,-13.457328536047,-0.061529998,26.067,1.087582,-0.04,1.25,,22.68
2338,光罩 ,半導體業類,686314,686314,6.33141631858802,46.2448672572029,46.2448672572029,0.1241,22.784,3.0679424,4.04,0.3,17.301981,233
2340,台亞 ,半導體業類,322875,322875,1.3742629467061,23.5473736975629,23.5473736975629,0.07908,19.26,2.11838,0.7,0.55,58.285713,74.181816
2342,茂矽 ,半導體業類,123443,123443,36.7501578615028,-8.31352684274637,-8.31352684274637,-0.00063,15.677,1.9965554,-0.02,1.84,,17.010868
2344,華邦電 ,半導體業類,6402586,6402586,-1.60929834579829,31.0509520895208,31.0509520895208,-0.0152900005,22.081,1.2567366,-0.29,2.1,,13.214286
2345,智邦 ,通信網路業類,5884960,5884960,-25.7663056963048,-6.13353341302068,-6.13353341302068,0.10674,41.469,12.250114,15.98,21.74,31.789738,23.367065
2347,聯強 ,電子通路業類,41178398,41178398,-0.431481173189106,46.8467167320049,46.8467167320049,0.019299999,42.173,1.8139567,4.55,5.06,16.813187,15.118577
2348,海悅 ,其他類,1006682,1006682,-66.8903834035203,640.882863787571,640.882863787571,0.20124,49.459,2.183627,8.53,,12.661196,
2349,錸德 ,光電業類,591206,591206,-13.6206770597431,5.74395627195524,5.74395627195524,-0.04023,8.05,0.98136646,-0.45,1.07,,7.3831773
2351,順德 ,半導體業類,866190,866190,3.18001081603919,10.7017153724053,10.7017153724053,0.07063,36.828,2.8239384,4.3,4.82,24.186045,21.576763
2352,佳世達 ,電腦及週邊設備業類,16326558,16326558,-2.32284910311318,3.38228215141776,3.38228215141776,0.01398,18.915,2.4742267,1.49,2.52,31.409395,18.571428
2353,宏碁 ,電腦及週邊設備業類,15229853,15229853,-35.7196948145932,11.713390405759,11.713390405759,0.01296,25.126,1.824803,1.02,1.91,44.95098,24.005236
2354,鴻準 ,其他電子業類,3447605,3447605,9.69970401868927,-62.6054918738433,-62.6054918738433,0.04361,73.759,0.6778833,2.85,5.41,17.54386,9.242145
2355,敬鵬 ,電子零組件業類,1575516,1575516,16.1560301361198,15.300190933128,15.300190933128,0.042969998,40.518,1.2389555,1.92,3.45,26.145834,14.550725
2356,英業達 ,電腦及週邊設備業類,44128871,44128871,1.37932244946888,18.4834031731167,18.4834031731167,0.010620001,16.906,3.288773,1.54,2.23,36.103897,24.932735
2357,華碩 ,電腦及週邊設備業類,36667309,36667309,1.73281990973331,34.3396306740952,34.3396306740952,0.01672,313.531,1.457591,11.01,31.56,41.50772,14.480355
2358,廷鑫 ,其他類,30613,30613,46.445656333716,-67.1742137488071,-67.1742137488071,-0.31457,10.904,0.7492663,-3.47,2.08,,3.9278848
2359,所羅門 ,其他電子業類,197804,197804,-58.8001033100886,-23.1450074405629,-23.1450074405629,0.12178001,30.338,1.3217746,3.1,,12.935484,
2360,致茂 ,其他電子業類,1395856,1395856,-20.247600753498,4.9421893830552,4.9421893830552,0.21305001,50.652,4.817184,9.5,15.57,25.68421,15.671163
2362,藍天 ,電腦及週邊設備業類,2038192,2038192,9.52662944473403,17.1565933750106,17.1565933750106,0.043509997,73.082,0.5480145,1.69,,23.698223,
2363,矽統 ,半導體業類,13255,13255,26.3584366062917,70.0449005772931,70.0449005772931,3.05187,22.856,1.8966572,0.77,,56.298702,
2364,倫飛 ,電腦及週邊設備業類,88435,88435,18.2776284288943,25.0760200834453,25.0760200834453,0.0959,14.159,6.7448263,3.12,,30.608976,
2365,昆盈 ,電腦及週邊設備業類,81369,81369,20.211854390734,57.7254841148307,57.7254841148307,0.0919,13.58,1.8483064,0.31,,80.96774,
2367,燿華 ,電子零組件業類,1337326,1337326,22.4270720331031,28.8746693392567,28.8746693392567,-0.02095,15.273,1.564853,-0.51,2.71,,8.819188
2368,金像電 ,電子零組件業類,3404058,3404058,31.974812005006,68.9369708092409,68.9369708092409,0.11196,31.137,8.318078,6.85,13.23,37.81022,19.576721
2369,菱生 ,半導體業類,458709,458709,-6.21653394396001,22.3139195682433,22.3139195682433,-0.01753,14.688,1.7871733,-0.42,1.68,,15.625001
2371,大同 ,電機機械類,3357012,3357012,-48.6290886554397,-5.12943554335459,-5.12943554335459,0.039,23.168,2.2876382,0.81,1.77,65.4321,29.943502
2373,震旦行 ,其他電子業類,1074879,1074879,13.5418372186618,13.389362774987,13.389362774987,0.099589996,32.405,2.2835982,5.27,7.18,14.041746,10.306407
2374,佳能 ,光電業類,447493,447493,10.663695804853,48.2432486152705,48.2432486152705,0.038429998,22.622,1.1449032,0.65,-0.57,39.846153,-45.438595
2375,凱美 ,電子零組件業類,424078,424078,8.26380875550155,54.0790745329429,54.0790745329429,0.06875,83.885,0.77963877,3.26,5.42,20.06135,12.066421
2376,技嘉 ,電腦及週邊設備業類,16930021,16930021,31.7936486127237,105.970998151495,105.970998151495,0.039619997,56.782,6.2431755,7.36,14.23,48.16576,24.912159
2377,微星 ,電腦及週邊設備業類,16392833,16392833,37.2627027906906,24.6013332394868,24.6013332394868,0.04203,58.816,3.2644176,8.65,13.48,22.196533,14.243324
2379,瑞昱 ,半導體業類,8759918,8759918,26.7189565666711,59.5336256686907,59.5336256686907,0.09616,82.339,6.9590354,17.57,30.2,32.612408,18.973509
2380,虹光 ,電腦及週邊設備業類,329571,329571,52.0161439114391,203.18482470585,203.18482470585,-0.0589,5.061,1.3791741,-0.65,,,
2382,廣達 ,電腦及週邊設備業類,72936574,72936574,-21.491600912794,-19.0230065401042,-19.0230065401042,0.03416,47.082,5.07625,9.86,12.74,24.239351,18.759811
2383,台光電 ,電子零組件業類,4484687,4484687,4.10658937402618,104.093486346626,104.093486346626,0.13033,72.787,6.690755,13.93,29.68,34.960518,16.408356
2385,群光 ,電子零組件業類,7695297,7695297,-3.45533749055291,8.55717772952574,8.55717772952574,0.06992,51.836,3.8679683,9.7,11.23,20.670103,17.853964
2387,精元 ,電腦及週邊設備業類,1873945,1873945,11.6701070491291,54.354082513492,54.354082513492,0.06003,47.991,1.335667,6.91,8.98,9.276411,7.138085
2388,威盛 ,半導體業類,783623,783623,-44.0598134096885,42.92387101481,42.92387101481,0.01092,27.125,4.847926,0.24,,547.9167,
2390,云辰 ,其他電子業類,49041,49041,-29.7416942450681,9.6157714745524,9.6157714745524,-0.17481,13.713,1.0464523,-0.6,,,
2392,正崴 ,電子零組件業類,8043429,8043429,-14.2294799403872,3.63749093397486,3.63749093397486,0.0153,52.446,0.87423253,2.81,4.7,16.316727,9.75532
2393,億光 ,光電業類,1636192,1636192,12.8517236146938,16.0634699047129,16.0634699047129,0.071609996,41.765,1.2306956,2.86,4.17,17.972029,12.326139
2395,研華 ,電腦及週邊設備業類,4988884,4988884,3.67740179096537,-11.5505065619739,-11.5505065619739,0.16785,56.452,6.8553815,12.5,15.2,30.96,25.460527
2397,友通 ,電腦及週邊設備業類,691655,691655,5.015631144467,-42.8741216231842,-42.8741216231842,0.025980001,27.116,2.3528545,3.58,4.84,17.82123,13.181818
2399,映泰 ,電腦及週邊設備業類,263932,263932,81.6462491397109,14.6857279422947,14.6857279422947,0.01469,12.882,1.9135227,0.18,0.3,136.94444,82.166664
2401,凌陽 ,半導體業類,458159,458159,7.07076136414094,41.5036182087164,41.5036182087164,-0.06726,14.811,2.2044427,-0.61,2.01,,16.243782
2402,毅嘉 ,電子零組件業類,682231,682231,-1.39318079986125,12.8981331779993,12.8981331779993,0.05491,21.001,1.6856341,1.56,2.47,22.69231,14.3319845
2404,漢唐 ,其他電子業類,4461588,4461588,-24.9376034579671,-0.956319301737509,-0.956319301737509,0.06765,61.108,4.966616,24.56,24.98,12.357492,12.14972
2405,輔信 ,電腦及週邊設備業類,153957,153957,7.71119739741841,4.5981697001814,4.5981697001814,-0.0057,10.68,1.8867041,-0.02,,,
2406,國碩 ,光電業類,534855,534855,-16.541184437811,55.759116562702,55.759116562702,-0.06838,11.804,1.5418503,-0.81,,,
2408,南亞科 ,半導體業類,3060645,3060645,-3.20381612853848,35.9462530270538,35.9462530270538,-0.24916,55.521,1.197745,-2.4,5.88,,11.309524
2409,友達 ,光電業類,18441642,18441642,-16.1621447050743,15.6179338043446,15.6179338043446,-0.073410004,20.758,0.8334136,-2.37,1.28,,13.515625
2412,中華電 ,通信網路業類,17928783,17928783,-19.2039839961655,0.926611971575606,0.926611971575606,0.16540001,49.283,2.465353,4.76,5.1,25.52521,23.82353
2413,環科 ,電子零組件業類,376734,376734,28.5092970660772,19.1272589289949,19.1272589289949,0.048,15.763,1.8841592,1.9,,15.631579,
2414,精技 ,電子通路業類,1820716,1820716,7.5736323728383,8.66053950823586,8.66053950823586,0.01538,18.309,1.8597411,2.27,,15,
2415,錩新 ,電子零組件業類,237689,237689,12.0846733502466,40.8418906987906,40.8418906987906,-0.05414,17.419,1.7624433,-1.21,,,
2417,圓剛 ,電腦及週邊設備業類,238870,238870,-1.3911822985469,28.6820953735428,28.6820953735428,-0.00765,21.854,1.9767549,-0.18,,,
2419,仲琦 ,通信網路業類,635143,635143,-40.6481075681389,-34.3327329836003,-34.3327329836003,0.00052,15.31,2.171783,0.02,0.89,1662.5,37.35955
2420,新巨 ,電子零組件業類,202661,202661,37.5885128483655,6.94963375762565,6.94963375762565,0.26217,23.514,2.2497237,3.78,4.12,13.99471,12.839807
2421,建準 ,電子零組件業類,1220744,1220744,23.2176130135396,46.1176152338911,46.1176152338911,0.10231,28.075,4.5235972,5.34,7.01,23.78277,18.116976
2423,固緯 ,其他電子業類,196093,196093,-39.7963256333739,-8.39001737895465,-8.39001737895465,0.14159,18.902,2.2484393,2.93,2.77,14.505119,15.34296
2424,隴華 ,通信網路業類,6543,6543,-79.4174085375444,71.0588235294118,71.0588235294118,-2.05383,5.071,6.3498325,-3.9,,,
2425,承啟 ,電腦及週邊設備業類,419680,419680,-25.512712428451,35.0095865556599,35.0095865556599,0.028010001,22.969,2.0549436,1.89,,24.973545,
2426,鼎元 ,光電業類,220719,220719,10.1271317520033,28.5267571187329,28.5267571187329,-0.08,12.837,1.4878867,-0.58,1.22,,15.655738
2427,三商電 ,資訊服務業類,325390,325390,-50.0578634422762,22.0673304172325,22.0673304172325,0.052729998,13.964,1.7187053,1.08,,22.222221,
2428,興勤 ,電子零組件業類,573749,573749,-4.64850761151366,6.9854387669289,6.9854387669289,0.15519,72.027,2.4435282,10.18,14.19,17.288801,12.403101
2429,銘旺科 ,光電業類,9658,9658,-30.1006007092712,-68.4924803445013,-68.4924803445013,-0.100559995,5.198,4.1650634,-1.24,,,
2430,燦坤 ,電子通路業類,1677625,1677625,4.60489109119558,-17.9675160898823,-17.9675160898823,0.01607,38.258,1.028543,2.38,,16.533611,
2431,聯昌 ,電子零組件業類,38343,38343,-6.06119999020016,0.629871663648532,0.629871663648532,-0.02469,12.578,1.1329305,-0.18,,,
2432,倚天酷碁-創 ,電腦及週邊設備業類,164847,164847,-36.6589434127561,186.705393324869,186.705393324869,0.06701,18.505,2.1561742,2.14,,18.64486,
2433,互盛電 ,其他電子業類,239605,239605,-4.67466332477969,-2.63679732134875,-2.63679732134875,0.1841,25.153,2.079275,3.83,,13.655353,
2434,統懋 ,半導體業類,3721,3721,-45.359765051395,13.8616891064871,13.8616891064871,-0.41008,12.909,2.5950887,-0.75,,,
2436,偉詮電 ,半導體業類,261547,261547,16.2400113774744,62.9627091186641,62.9627091186641,0.07232,19.245,3.4918158,1.17,1.1,57.435898,61.090904
2438,翔耀 ,光電業類,25098,25098,247.955081103563,499.713261648746,499.713261648746,-0.30399,8.979,2.5448267,-0.63,,,
2439,美律 ,通信網路業類,3517151,3517151,11.932576009522,30.5317166948725,30.5317166948725,0.03599,57.548,1.9983318,5.49,8.47,20.947178,13.577332
2440,太空梭 ,電子零組件業類,318292,318292,9.01829690165159,247.810693562663,247.810693562663,-0.02997,9.5,1.5105263,-0.61,,,
2441,超豐 ,半導體業類,1166845,1166845,0.850210197336578,39.4136679387215,39.4136679387215,0.14717,36.231,1.6670808,3.47,5.78,17.40634,10.449827
2442,新美齊 ,建材營造類,203881,203881,-82.8533679157374,2139.22020867655,2139.22020867655,0.19281,16.018,1.6606319,1.66,,16.024097,
2443,昶虹 ,其他類,2248,2248,-62.670209232813,87.9598662207358,87.9598662207358,14.274449,3.352,1.4767302,1.15,,4.3043475,
2444,兆勁 ,通信網路業類,110526,110526,0.307658798224836,3.39388950214223,3.39388950214223,0.02755,9.405,1.3556619,0.48,,26.5625,
2449,京元電子 ,半導體業類,2807177,2807177,1.0729548059194,9.4790304521273,9.4790304521273,0.17684999,31.816,3.0173497,4.74,7.3,20.253166,13.150684
2450,神腦 ,通信網路業類,2538943,2538943,8.52669671343521,-6.50746925982007,-6.50746925982007,0.02372,24.418,1.5767058,2.72,3.44,14.154411,11.19186
2451,創見 ,半導體業類,1045005,1045005,16.1412181543971,36.5016811179238,36.5016811179238,0.14458,43.517,1.9187905,3.5,5.63,23.857143,14.831261
2453,凌群 ,資訊服務業類,402140,402140,-52.934154163058,1.44700860738035,1.44700860738035,0.046240002,20.275,2.7127004,2.86,,19.23077,
2454,聯發科 ,半導體業類,44496290,44496290,1.86882843781131,98.7914971083254,98.7914971083254,0.1776,231.306,4.971769,48.29,71.21,23.814453,16.149418
